20060901,1,11,200610,0.00,2370.00,2372.00,2361.00,2361.00,2361.00,294,12072
20060901,1,11,200612,0.00,2369.00,2373.00,2361.00,2363.00,2363.00,127,15208
20060901,1,11,200702,0.00,2375.00,2376.00,2365.00,2372.00,2372.00,843,24843
20060901,1,11,200704,0.00,2385.00,2385.00,2376.00,2376.00,2376.00,4091,85473
20060901,1,11,200706,0.00,2387.00,2389.00,2380.00,2380.00,2380.00,25779,145620
20060901,1,11,200708,0.00,2395.00,2395.00,2386.00,2387.00,2387.00,46606,34419
20060901,1,12,200610,0.00,486.80,486.80,486.50,486.50,486.50,3,663
20060901,1,12,200612,0.00,486.30,488.00,485.80,487.30,487.30,36,1357
20060901,1,12,200702,0.00,487.00,488.20,485.60,488.20,488.20,129,4689
20060901,1,12,200704,0.00,485.60,488.00,484.60,488.00,488.00,195,1913
20060901,1,12,200706,0.00,485.10,486.80,482.50,486.50,486.50,702,3315
20060901,1,12,200708,0.00,484.60,484.70,481.00,484.70,484.70,1737,1751
20060901,1,13,200610,0.00,4685.00,4712.00,4681.00,4708.00,4708.00,89,2642
20060901,1,13,200612,0.00,4656.00,4700.00,4656.00,4689.00,4689.00,144,4639
20060901,1,13,200702,0.00,4639.00,4670.00,4636.00,4655.00,4655.00,588,9145
20060901,1,13,200704,0.00,4620.00,4658.00,4620.00,4650.00,4650.00,4670,20020
20060901,1,13,200706,0.00,4617.00,4654.00,4616.00,4651.00,4651.00,16295,37476
20060901,1,13,200708,0.00,4622.00,4650.00,4614.00,4642.00,4642.00,37399,24437
20060901,1,14,200610,0.00,1288.00,1300.00,1288.00,1300.00,1300.00,26,1167
20060901,1,14,200612,0.00,1304.00,1306.00,1300.00,1306.00,1306.00,19,1684
20060901,1,14,200702,0.00,1298.00,1305.00,1290.00,1305.00,1305.00,58,2257
20060901,1,14,200704,0.00,1300.00,1310.00,1293.00,1309.00,1309.00,151,2955
20060901,1,14,200706,0.00,1300.00,1318.00,1298.00,1307.00,1307.00,362,3002
20060901,1,14,200708,0.00,1310.00,1324.00,1301.00,1317.00,1317.00,493,646
20060901,1,21,200610,0.00,0.00,0.00,0.00,0.00,297.80,0,1131
20060901,1,21,200612,0.00,296.00,298.70,296.00,296.50,296.50,18,710
20060901,1,21,200702,0.00,293.00,293.50,293.00,293.50,293.50,9,648
20060901,1,21,200704,0.00,289.30,290.00,289.30,290.00,290.00,3,637
20060901,1,21,200706,0.00,285.60,287.80,285.60,287.80,287.80,113,975
20060901,1,21,200708,0.00,287.90,287.90,285.40,286.20,286.20,185,263
20060901,1,31,200610,0.00,65090.00,65340.00,64830.00,65340.00,65340.00,457,5447
20060901,1,31,200611,0.00,64340.00,64770.00,64110.00,64700.00,64700.00,694,6444
20060901,1,31,200612,0.00,63850.00,64260.00,63650.00,64260.00,64260.00,699,6651
20060901,1,31,200701,0.00,64120.00,64570.00,63970.00,64470.00,64470.00,1613,13349
20060901,1,31,200702,0.00,64710.00,65290.00,64710.00,65140.00,65140.00,6478,22766
20060901,1,31,200703,0.00,65800.00,66190.00,65700.00,66100.00,66100.00,22873,12694
20060901,1,32,200610,0.00,63320.00,63680.00,63010.00,63620.00,63620.00,416,4189
20060901,1,32,200611,0.00,65000.00,65530.00,64800.00,65440.00,65440.00,233,5375
20060901,1,32,200612,0.00,66560.00,67030.00,66530.00,66960.00,66960.00,400,6548
20060901,1,32,200701,0.00,67140.00,67650.00,66990.00,67650.00,67650.00,761,8969
20060901,1,32,200702,0.00,66950.00,67530.00,66830.00,67470.00,67470.00,3040,11278
20060901,1,32,200703,0.00,65390.00,65900.00,65390.00,65780.00,65780.00,5197,6056
20060901,1,33,200608,0.00,50570.00,50570.00,50570.00,50570.00,50570.00,10625,0
20060901,1,33,200609,0.00,49420.00,49460.00,49280.00,49310.00,49310.00,18,6150
20060901,1,33,200610,0.00,49540.00,49590.00,49500.00,49550.00,49550.00,103,4911
20060901,1,33,200611,0.00,49660.00,49760.00,49490.00,49750.00,49750.00,161,3705
20060901,1,33,200612,0.00,49750.00,49890.00,49720.00,49850.00,49850.00,1235,8970
20060901,1,33,200701,0.00,49830.00,50090.00,49820.00,50000.00,50000.00,2943,11369
20060901,1,81,200609,0.00,231.20,233.60,231.20,232.60,232.60,98,1039
20060901,1,81,200610,0.00,235.00,236.60,234.10,234.80,234.80,129,2717
20060901,1,81,200611,0.00,237.00,238.50,236.10,237.40,237.40,252,5169
20060901,1,81,200612,0.00,239.50,240.40,238.30,239.60,239.60,1006,9943
20060901,1,81,200701,0.00,241.50,241.70,239.80,240.50,240.50,3326,18579
20060901,1,81,200702,0.00,242.40,243.30,241.40,242.10,242.10,12179,16098
20060901,2,11,200610,2000.00,0.00,0.00,0.00,0.00,361.00,0,0
20060901,2,11,200610,2050.00,0.00,0.00,0.00,0.00,311.00,0,0
20060901,2,11,200610,2100.00,0.00,0.00,0.00,0.00,261.00,0,0
20060901,2,11,200610,2150.00,0.00,0.00,0.00,0.00,212.00,0,0
20060901,2,11,200610,2200.00,0.00,0.00,0.00,0.00,165.00,0,0
20060901,2,11,200610,2250.00,0.00,0.00,0.00,0.00,121.00,0,0
20060901,2,11,200610,2300.00,0.00,0.00,0.00,0.00,83.00,0,0
20060901,2,11,200610,2350.00,0.00,0.00,0.00,0.00,53.00,0,0
20060901,2,11,200610,2400.00,0.00,0.00,0.00,0.00,31.00,0,1
20060901,2,11,200610,2450.00,0.00,0.00,0.00,0.00,16.00,0,0
20060901,2,11,200610,2500.00,0.00,0.00,0.00,0.00,8.00,0,1
20060901,2,11,200610,2550.00,0.00,0.00,0.00,0.00,3.00,0,2
20060901,2,11,200610,2600.00,0.00,0.00,0.00,0.00,1.00,0,199
20060901,2,11,200610,2650.00,0.00,0.00,0.00,0.00,1.00,0,584
20060901,2,11,200612,2100.00,0.00,0.00,0.00,0.00,271.00,0,0
20060901,2,11,200612,2150.00,0.00,0.00,0.00,0.00,227.00,0,0
20060901,2,11,200612,2200.00,0.00,0.00,0.00,0.00,187.00,0,0
20060901,2,11,200612,2250.00,0.00,0.00,0.00,0.00,151.00,0,0
20060901,2,11,200612,2300.00,0.00,0.00,0.00,0.00,119.00,0,0
20060901,2,11,200612,2350.00,0.00,0.00,0.00,0.00,91.00,0,1
20060901,2,11,200612,2400.00,0.00,0.00,0.00,0.00,68.00,0,1
20060901,2,11,200612,2450.00,0.00,0.00,0.00,0.00,50.00,0,2
20060901,2,11,200612,2500.00,0.00,0.00,0.00,0.00,35.00,0,3
20060901,2,11,200612,2550.00,0.00,0.00,0.00,0.00,24.00,0,2
